t, x, xd, y, yd
2.759369999999999834e+01,-6.263045702002443260e-01,-5.170877708122134653e-02,-8.807894084741927365e-01,5.436692739227602100e-01
2.762459999999999738e+01,-6.274447974025976205e-01,-2.202688160329560607e-02,-8.640295916180968927e-01,5.409527791782655637e-01
2.765549999999999642e+01,-6.276618199937501474e-01,8.044557139858160566e-03,-8.473681182981445126e-01,5.373051610100290088e-01
2.768639999999999901e+01,-6.269436821511127356e-01,3.850070689542927499e-02,-8.308336367436858216e-01,5.327349246416499540e-01
2.771729999999999805e+01,-6.252785374410578800e-01,6.933936875492081875e-02,-8.144544832273229451e-01,5.272538103340163040e-01
2.774819999999999709e+01,-6.226545627846503672e-01,1.005612829096622918e-01,-7.982585767995474813e-01,5.208771462398772423e-01
2.777909999999999613e+01,-6.190598626102691293e-01,1.321704582062566413e-01,-7.822733021684339372e-01,5.136242648236819530e-01
2.780999999999999872e+01,-6.144823624454838207e-01,1.641745262046752085e-01,-7.665253785658826535e-01,5.055189958396961725e-01
2.784089999999999776e+01,-6.089096911885033547e-01,1.965851197639515158e-01,-7.510407119991470148e-01,4.965902516282737489e-01
2.787179999999999680e+01,-6.023290513138889191e-01,2.294182751245992247e-01,-7.358442277488929095e-01,4.868727238682588609e-01
2.790269999999999584e+01,-5.947270763221063072e-01,2.626948548609379097e-01,-7.209596793221618727e-01,4.764077150450514164e-01
2.793359999999999843e+01,-5.860896748578114934e-01,2.964409867137225429e-01,-7.064094292748005488e-01,4.652441329139256343e-01
2.796449999999999747e+01,-5.764018611259502656e-01,3.306885098640984233e-01,-6.922141963529533371e-01,4.534396823346444894e-01
2.799539999999999651e+01,-5.656475715678309646e-01,3.654754152260789590e-01,-6.783927622306450411e-01,4.410622962217622400e-01
2.802629999999999555e+01,-5.538094682779950428e-01,4.008462591869365599e-01,-6.649616296980831454e-01,4.281918561962563818e-01
2.805719999999999814e+01,-5.408687304265519247e-01,4.368525200319796631e-01,-6.519346224344741980e-01,4.149222640173235721e-01
2.808809999999999718e+01,-5.268048361128904178e-01,4.735528518185850300e-01,-6.393224144271372200e-01,4.013639371242206932e-01
2.811899999999999622e+01,-5.115953387724978541e-01,5.110131699958114782e-01,-6.271319746213530610e-01,3.876468155644763880e-01
2.814989999999999881e+01,-4.952156447093159497e-01,5.493064742169732062e-01,-6.153659094554830844e-01,3.739239828297350465e-01
2.818079999999999785e+01,-4.776388018383898038e-01,5.885122732867354989e-01,-6.040216825267463729e-01,3.603760186449564973e-01
2.821169999999999689e+01,-4.588353147232011042e-01,6.287154205712169874e-01,-5.930906867652964154e-01,3.472162154357100738e-01
2.824259999999999593e+01,-4.387730080641377706e-01,6.700040895525722906e-01,-5.825571402809416321e-01,3.346967979955905448e-01
2.827349999999999852e+01,-4.174169707333224011e-01,7.124665108750687370e-01,-5.723967727712776510e-01,3.231162805294699458e-01
2.830439999999999756e+01,-3.947296263150674722e-01,7.561859448176994070e-01,-5.625752656256821638e-01,3.128280641675181273e-01
2.833529999999999660e+01,-3.706709952686298437e-01,8.012331661629810142e-01,-5.530464067215582480e-01,3.042503000276059466e-01
2.836619999999999564e+01,-3.451992399651237498e-01,8.476554825004976035e-01,-5.437499223318237318e-01,2.978768832076920114e-01
2.839709999999999823e+01,-3.182716188595798301e-01,8.954609890490217161e-01,-5.346089568598464403e-01,2.942891464558030634e-01
2.842799999999999727e+01,-2.898460216999883543e-01,9.445963977972937631e-01,-5.255271917411549198e-01,2.941673040518631432e-01
2.845889999999999631e+01,-2.598833147061266335e-01,9.949164211485843623e-01,-5.163856364377995556e-01,2.982998338154966844e-01
2.848979999999999890e+01,-2.283507910092080206e-01,1.046142476876922078e+00,-5.070392000713364045e-01,3.075876149018679229e-01
2.852069999999999794e+01,-1.952270889392773157e-01,1.097808699130842225e+00,-4.973132804142976204e-01,3.230375785524194909e-01
2.855159999999999698e+01,-1.605089881401292329e-01,1.149194427125259432e+00,-4.870008112394167421e-01,3.457377564513968160e-01
2.858249999999999602e+01,-1.242204782168005867e-01,1.199245395776229905e+00,-4.758605133750848926e-01,3.768020712900665981e-01
2.861339999999999861e+01,-8.642434014453709290e-02,1.246492045057760345e+00,-4.636175095165230853e-01,4.172698414334516381e-01
2.864429999999999765e+01,-4.723606871862933571e-02,1.288984017834179374e+00,-4.499679529899996422e-01,4.679439931359007376e-01
2.867519999999999669e+01,-6.839148623043335429e-03,1.324275222560962417e+00,-4.345897505537251737e-01,5.291577928128016195e-01
2.870609999999999573e+01,3.450062649692325206e-02,1.349510295788545200e+00,-4.171615217200455028e-01,6.004790547676901458e-01
2.873699999999999832e+01,7.642582489740629148e-02,1.361670104934850301e+00,-3.973911230606940181e-01,6.803988723833687136e-01
2.876789999999999736e+01,1.184886122350188586e-01,1.358011733978425006e+00,-3.750528084740945567e-01,7.661051783444179364e-01
2.879879999999999640e+01,1.601682731622686151e-01,1.336668302842945355e+00,-3.500282507901821272e-01,8.534844673534732751e-01
2.882969999999999544e+01,2.009080101953633624e-01,1.297262873889012624e+00,-3.223422477167658950e-01,9.374789092790615230e-01
2.886059999999999803e+01,2.401679068855421262e-01,1.241297878908574237e+00,-2.921815312196733849e-01,1.012809855255056180e+00
2.889149999999999707e+01,2.774834758832372961e-01,1.172100801345388632e+00,-2.598875997640971436e-01,1.074890769739718532e+00
2.892239999999999611e+01,3.125147551481142760e-01,1.094279030284170728e+00,-2.259224279506265032e-01,1.120613710311981981e+00
2.895329999999999870e+01,3.450731290701925524e-01,1.012870552439860683e+00,-1.908156577346844518e-01,1.148727836607692954e+00
2.898419999999999774e+01,3.751212545169788082e-01,9.325055448120005419e-01,-1.551077635943917121e-01,1.159728235902519167e+00
2.901509999999999678e+01,4.027507518534383379e-01,8.568353894956237671e-01,-1.193026596502581305e-01,1.155391638070409011e+00
2.904599999999999582e+01,4.281477091194326179e-01,7.883140875704193196e-01,-8.383710225048154885e-02,1.138192397559963043e+00
2.907689999999999841e+01,4.515561422546825465e-01,7.282653327796707599e-01,-4.906738948689759461e-02,1.110790921039858548e+00
2.910779999999999745e+01,4.732462924639440627e-01,6.771066448138128857e-01,-1.526946037041019416e-02,1.075684457470284627e+00
2.913869999999999649e+01,4.934907523648949246e-01,6.346164072495374953e-01,1.735283653042894031e-02,1.035023023989686930e+00
2.916959999999999553e+01,5.125485553946009798e-01,6.001745751490942249e-01,4.865583559599581664e-02,9.905496912053841640e-01
2.920049999999999812e+01,5.306558967708805419e-01,5.729492049978051060e-01,7.854358779681436253e-02,9.436165288277205132e-01
2.923139999999999716e+01,5.480217338814211692e-01,5.520267118098424186e-01,1.069565350382082058e-01,8.952371328366357517e-01
2.926229999999999620e+01,5.648266572590189272e-01,5.364952874962696239e-01,1.338620297578015927e-01,8.461503785007989942e-01
2.929319999999999879e+01,5.812237732327295570e-01,5.254936848278199957e-01,1.592468082290229847e-01,7.968815791293540896e-01
2.932409999999999783e+01,5.973407027006509828e-01,5.182362980327316349e-01,1.831112285787860061e-01,7.477949988134765524e-01
2.935499999999999687e+01,6.132821005229817102e-01,5.140229688779319739e-01,2.054649740364279942e-01,6.991361547321278680e-01
2.938589999999999591e+01,6.291323218374809123e-01,5.122395094233493928e-01,2.263239124385920120e-01,6.510645643995829346e-01
2.941679999999999851e+01,6.449580152152284418e-01,5.123529842982804672e-01,2.457078391220197666e-01,6.036784552285140437e-01
2.944769999999999754e+01,6.608105242604892515e-01,5.139043727813499274e-01,2.636388807285412472e-01,5.570331011618656625e-01
2.947859999999999658e+01,6.767280439754892463e-01,5.165002420079695122e-01,2.801403867141391002e-01,5.111542797508726865e-01
2.950949999999999562e+01,6.927375176335753837e-01,5.198043970488134269e-01,2.952361773610877593e-01,4.660480693402629382e-01
2.954039999999999822e+01,7.088562825277601176e-01,5.235300382377067185e-01,3.089500504901843692e-01,4.217079331831192768e-01
2.957129999999999725e+01,7.250934847516457005e-01,5.274326802502956602e-01,3.213054746142780527e-01,3.781198050855927306e-01
2.960219999999999629e+01,7.414512882147616946e-01,5.313039195091409095e-01,3.323254154009653294e-01,3.352657079348402291e-01
2.963309999999999533e+01,7.579259041294930110e-01,5.349660397881769169e-01,3.420322564803239818e-01,2.931262974800878940e-01
2.966399999999999793e+01,7.745084660125937104e-01,5.382673947788435553e-01,3.504477860814449452e-01,2.516826204403275202e-01
2.969489999999999696e+01,7.911857729418227958e-01,5.410784834090585083e-01,3.575932286783231051e-01,2.109172999458426290e-01
2.972579999999999600e+01,8.079409210760203353e-01,5.432886273205982386e-01,3.634893065004614621e-01,1.708153054811890059e-01
2.975669999999999860e+01,8.247538406739057804e-01,5.448031626945408767e-01,3.681563199542569609e-01,1.313644235152669482e-01
2.978759999999999764e+01,8.416017532396705692e-01,5.455410659686678043e-01,3.716142391025518688e-01,9.255551490872654385e-02
2.981849999999999667e+01,8.584595610769542029e-01,5.454329421741552775e-01,3.738828006509259394e-01,5.438262309163963831e-02
2.984939999999999571e+01,8.753001794771937405e-01,5.444193140809905351e-01,3.749816066035088213e-01,1.684298081476504061e-02
2.988029999999999831e+01,8.920948199984344296e-01,5.424491592723570399e-01,3.749302220362777383e-01,-2.006304851562572267e-02
2.991119999999999735e+01,9.088132317833436113e-01,5.394786503053048410e-01,3.737482704099808206e-01,-5.633206739785790590e-02
2.994209999999999638e+01,9.254239065909608541e-01,5.354700601592874420e-01,3.714555255973230885e-01,-9.195775713956548525e-02
2.997299999999999542e+01,9.418942521452599026e-01,5.303908012786211490e-01,3.680720003984460087e-01,-1.269309895733922999e-01
3.000389999999999802e+01,9.581907375081334388e-01,5.242125718216277264e-01,3.636180318188966254e-01,-1.612399225108213929e-01
3.003479999999999706e+01,9.742790134429878401e-01,5.169105874381243471e-01,3.581143638287886399e-01,-1.948700650410263024e-01
3.006569999999999609e+01,9.901240101332138277e-01,5.084628812558708022e-01,3.515822287471775942e-01,-2.278042988681573122e-01
3.009659999999999869e+01,1.005690014150843803e+00,4.988496590667174102e-01,3.440434288335297297e-01,-2.600228410027801695e-01
3.012749999999999773e+01,1.020940726238956708e+00,4.880527013349141852e-01,3.355204201466548408e-01,-2.915031313861762285e-01
3.015839999999999677e+01,1.035839301293510095e+00,4.760548090674452948e-01,3.260364012754325413e-01,-3.222196265506064305e-01
3.018929999999999580e+01,1.050348371939249903e+00,4.628392973749523298e-01,3.156154101751768581e-01,-3.521434774022041969e-01
3.022019999999999840e+01,1.064430057343587865e+00,4.483895494423342787e-01,3.042824330701186519e-01,-3.812420660208895029e-01
3.025109999999999744e+01,1.078045959479815075e+00,4.326886554994071599e-01,2.920635302024899849e-01,-4.094783736700473020e-01
3.028199999999999648e+01,1.091157150044017143e+00,4.157191772125227169e-01,2.789859840903720078e-01,-4.368101511632677125e-01
3.031289999999999552e+01,1.103724152785483303e+00,3.974630986321850412e-01,2.650784768213521603e-01,-4.631888652745559942e-01
3.034379999999999811e+01,1.115706928289144084e+00,3.779020509509533055e-01,2.503713036028603622e-01,-4.885584040149710261e-01
3.037469999999999715e+01,1.127064871412911229e+00,3.570179293017100020e-01,2.348966300450442135e-01,-5.128535437304360123e-01
3.040559999999999619e+01,1.137756835748045203e+00,3.347940529046696811e-01,2.186888000410109056e-01,-5.359982179829522186e-01
3.043649999999999523e+01,1.147741204611456567e+00,3.112170483972883095e-01,2.017846990059279921e-01,-5.579036889275607036e-01
3.046739999999999782e+01,1.156976033877098686e+00,2.862796474749517150e-01,1.842241728067568196e-01,-5.784668125088691104e-01
3.049829999999999686e+01,1.165419297580805313e+00,2.599845634864825228e-01,1.660504949933218066e-01,-5.975687107918300489e-01
3.052919999999999590e+01,1.173029271102079996e+00,2.323495191415420880e-01,1.473108630700002419e-01,-6.150743083482382856e-01
3.056009999999999849e+01,1.179765086318079970e+00,2.034133084176407702e-01,1.280568882582709123e-01,-6.308333247488117079e-01
3.059099999999999753e+01,1.185587485108920314e+00,1.732424714613565453e-01,1.083450235793071981e-01,-6.446833834744706282e-01
3.062189999999999657e+01,1.190459778556824721e+00,1.419377599973410675e-01,8.823685546417492365e-02,-6.564558136384862630e-01
3.065279999999999561e+01,1.194348987229838066e+00,1.096391569154686052e-01,6.779917060423604203e-02,-6.659843953654493998e-01
3.068369999999999820e+01,1.197227095029501198e+00,7.652795140747212232e-02,4.710371070037522312e-02,-6.731166914454378425e-01
3.071459999999999724e+01,1.199072303119773197e+00,4.282447038208602591e-02,2.622655108019072631e-02,-6.777267947199432374e-01
3.074549999999999628e+01,1.199870135336433608e+00,8.780683389119185722e-03,5.247087868780690723e-03,-6.797275421389336048e-01
3.077639999999999532e+01,1.199614238269307576e+00,-2.533200463440888478e-02,-1.575331386735794037e-02,-6.790798548200487339e-01
3.080729999999999791e+01,1.198306748702115732e+00,-5.923818762394730125e-02,-3.669288880847858259e-02,-6.757971561238598213e-01
3.083819999999999695e+01,1.195958166277982571e+00,-9.267458068702516538e-02,-5.749108543756502321e-02,-6.699438297481740134e-01
3.086909999999999599e+01,1.192586753227991236e+00,-1.254040789446281279e-01,-7.807004327661709597e-02,-6.616280853523395233e-01
3.089999999999999858e+01,1.188217560268009398e+00,-1.572256296841558487e-01,-9.835578305540584876e-02,-6.509908624204492344e-01
